labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min	IND	LAT	LON
pan_spaS_009	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_spaS_044	37.5301670000	-0.9598330000
pan_spaS_010	38.0181427001953	36.8387413682609	36.1648406982422	38.4505310058594	37.2764241996853	36.1645774841309	37.8462562561035	36.7091888997747	36.1648406982422	38.2476387023926	37.6325332451597	36.448070526123	27.9169502258301	19.1013035746827	13.9188833236694	27.9169502258301	22.4071399754491	16.5220146179199	0.887338	0.149166	0.040362	0.005724	0.005576	0.005296	pal_bal_083	39.7423500000	3.4597500000
pan_spaS_011	38.0181427001953	36.8387413682609	36.1648406982422	38.4505310058594	37.2764241996853	36.1645774841309	37.8462562561035	36.7091888997747	36.1648406982422	38.2476387023926	37.6325332451597	36.448070526123	27.9169502258301	19.1013035746827	13.9188833236694	27.9169502258301	22.4071399754491	16.5220146179199	0.887338	0.149166	0.040362	0.005724	0.005576	0.005296	pan_spaS_046	37.5871170000	-0.6293830000
pan_spaS_012	38.0181427001953	36.8387413682609	36.1648406982422	38.4505310058594	37.2764241996853	36.1645774841309	37.8462562561035	36.7091888997747	36.1648406982422	38.2476387023926	37.6325332451597	36.448070526123	27.9169502258301	19.1013035746827	13.9188833236694	27.9169502258301	22.4071399754491	16.5220146179199	0.887338	0.149166	0.040362	0.005724	0.005576	0.005296	pal_bal_032	39.8553333300	0.6701666700
pan_spaS_013	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pal_medit_001	39.2683300000	-0.1825800000
pan_spaS_014	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pal_spaAL_002	38.1498400000	-0.3728900000
pan_spaS_015	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_fra_008	42.5399900000	3.0832050000
pan_spaS_016	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pal_bal_110	41.9638250000	3.2457100000
pan_spaS_017	37.9568328857422	36.7666630909361	36.1270751953125	38.3534812927246	37.2407118917882	36.1629943847656	37.6637496948242	36.6296671944103	36.1270751953125	38.3025588989258	37.7129131258676	36.4182510375977	27.6711101531982	18.9860662153397	13.8831491470337	27.6711101531982	22.1462477212665	16.4282855987549	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pal_bal_081	39.7704333300	4.3241666700
pan_spaS_018	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.936391	0.152046	0.040309	0.005364	0.005241	0.004967	pan_spaS_034	37.6453000000	-0.6017170000
pan_spaS_019	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.936391	0.152046	0.040309	0.005364	0.005241	0.004967	pal_bal_059	39.9389333300	0.6881500000
pan_spaS_020	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	pan_spaS_020	36.7536670000	-2.0649500000
pan_spaS_021	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	pal_medit_002	39.2683300000	-0.1825800000
pan_spaS_022	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	pal_spaAL_003	38.1498400000	-0.3728900000
pan_spaS_024	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_fra_009	42.6373200000	3.0525430000
pan_spaS_025	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pan_spaS_013	36.7186330000	-2.1052500000
pan_spaS_026	38.0009384155273	36.8127610656037	36.163631439209	38.4517936706543	37.3114351085236	36.1634101867676	37.7761917114258	36.6801936050941	36.163631439209	38.3157691955566	37.7686160113163	36.4470367431641	27.8468608856201	19.048969720972	13.9240245819092	27.8468608856201	22.2993985647443	16.3561382293701	0.995615	0.156648	0.040431	0.029564	0.022294	0.017456	pal_bal_062	39.8404500000	4.0629333300
pan_spaS_027	38.1311454772949	36.9321803498542	36.1635131835938	38.3234939575195	37.2792836605817	36.1632270812988	37.9156723022461	36.7899629877902	36.1635131835938	38.1669082641602	37.6045792459071	36.4725761413574	28.1944427490234	19.278290104592	13.8525772094727	28.1944427490234	22.7503613219864	16.7798328399658	0.655501	0.129032	0.039759	0.009702	0.008662	0.007884	pan_spaS_052	37.5871170000	-0.6293830000
pan_spaS_028	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_027	37.4018670000	-1.5562000000
pan_spaS_029	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_032	37.6314170000	-0.6021000000
pan_spaS_030	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_medit_003	39.2683300000	-0.1825800000
pan_spaS_031	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_spaAL_004	38.1630000000	-0.3747500000
pan_spaS_032	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_039	37.6635560000	-0.5941110000
pan_spaS_033	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_006	36.6872300000	-2.2136000000
pan_spaS_034	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_037	37.6635560000	-0.5941110000
pan_spaS_035	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_bal_052	39.9387166700	0.6667500000
pan_spaS_036	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.3163765294994	36.3342361450195	37.8267631530762	36.8256974275085	36.304328918457	38.3795928955078	37.8968560931326	37.1678276062012	28.5236530303955	19.3648584820758	13.4195871353149	28.5236530303955	22.9691216041302	16.9225654602051	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_bal_091	39.8281666700	3.3765166700
pan_spaS_037	38.1005058288574	37.0028455120394	36.3118057250977	38.2443733215332	37.3002552839988	36.3347587585449	37.8358573913574	36.8514200846354	36.3118057250977	38.3795928955078	37.8968560931326	37.1678276062012	28.4781150817871	19.371959530074	13.3551635742188	28.4781150817871	23.0152969689205	16.9438877105713	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_medit_004	39.2759200000	-0.1370800000
pan_spaS_038	38.1005058288574	37.0028455120394	36.3118057250977	38.2443733215332	37.3002552839988	36.3347587585449	37.8358573913574	36.8514200846354	36.3118057250977	38.3795928955078	37.8968560931326	37.1678276062012	28.4781150817871	19.371959530074	13.3551635742188	28.4781150817871	23.0152969689205	16.9438877105713	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_spaAL_005	38.1630000000	-0.3747500000
pan_spaS_039	38.1005058288574	37.0028455120394	36.3118057250977	38.2443733215332	37.3002552839988	36.3347587585449	37.8358573913574	36.8514200846354	36.3118057250977	38.3795928955078	37.8968560931326	37.1678276062012	28.4781150817871	19.371959530074	13.3551635742188	28.4781150817871	23.0152969689205	16.9438877105713	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_051	37.5871170000	-0.6293830000
pan_spaS_040	38.0753135681152	36.9704020708457	36.2987670898438	38.4027557373047	37.4652789314214	36.3220062255859	37.8095359802246	36.8239160954267	36.2987670898438	38.3796348571777	37.8054003485318	36.8948974609375	28.5426616668701	19.3900209706405	13.421480178833	28.5426616668701	23.0024619814993	17.0076847076416	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_045	37.5301670000	-0.9598330000
pan_spaS_041	38.0753135681152	36.9704020708457	36.2987670898438	38.4027557373047	37.4652789314214	36.3220062255859	37.8095359802246	36.8239160954267	36.2987670898438	38.3796348571777	37.8054003485318	36.8948974609375	28.5426616668701	19.3900209706405	13.421480178833	28.5426616668701	23.0024619814993	17.0076847076416	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_011	36.8021170000	-1.9913170000
pan_spaS_042	38.0753135681152	36.9704020708457	36.2987670898438	38.4027557373047	37.4652789314214	36.3220062255859	37.8095359802246	36.8239160954267	36.2987670898438	38.3796348571777	37.8054003485318	36.8948974609375	28.5426616668701	19.3900209706405	13.421480178833	28.5426616668701	23.0024619814993	17.0076847076416	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_bal_042	39.8263166700	0.6785166700
pan_spaS_043	38.0760078430176	36.8919441179297	36.1680526733398	38.3870162963867	37.3287443511787	36.1677284240723	37.9579010009766	36.7608277770295	36.1680526733398	38.2197227478027	37.6789351057732	36.398006439209	28.0310306549072	19.2177872301518	13.882004737854	28.0310306549072	22.6396984779972	16.9087657928467	0.641584	0.126494	0.039727	0.008274	0.007648	0.007219	pal_bal_041	39.8263166700	0.6785166700
pan_spaS_044	38.0873870849609	36.9514880783256	36.197624206543	38.3331298828125	37.4618034193384	36.2636184692383	37.8085441589355	36.8078284428037	36.197624206543	38.3299522399902	37.8342132641438	36.7497940063477	28.4071941375732	19.3870531882363	13.7334184646606	28.4071941375732	22.941563957039	17.0892658233643	0.708623	0.136279	0.03936	0.324626	0.216711	0.100458	pal_medit_005	39.3800000000	-0.0976700000
pan_spaS_045	38.0873870849609	36.9514880783256	36.197624206543	38.3331298828125	37.4618034193384	36.2636184692383	37.8085441589355	36.8078284428037	36.197624206543	38.3299522399902	37.8342132641438	36.7497940063477	28.4071941375732	19.3870531882363	13.7334184646606	28.4071941375732	22.941563957039	17.0892658233643	0.708623	0.136279	0.03936	0.324626	0.216711	0.100458	pal_spaAL_006	38.1630000000	-0.3747500000
pan_spaS_046	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_007	36.7191500000	-2.1083500000
pan_spaS_047	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_008	36.7191500000	-2.1083500000
pan_spaS_048	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_017	36.7131170000	-2.1148170000
pan_spaS_049	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_spaS_047	37.5871170000	-0.6293830000
pan_spaS_050	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_bal_003	39.9724166700	3.6624333300
pan_spaS_051	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pal_medit_006	39.3800000000	-0.0976700000
pan_spaS_052	38.0511512756348	36.9442739925165	36.2836685180664	38.3806915283203	37.4483015225848	36.3325347900391	37.8081436157227	36.7961547456939	36.2836685180664	38.3940162658691	37.8465211692898	36.9794807434082	28.5578479766846	19.3750273249615	13.5048456192017	28.5578479766846	22.9388891307787	16.9674129486084	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042	pan_fra_005	43.3523833300	3.7013033300
